ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,volume,amount,ma20,ma60,ma120,ret_20,ret_60,ret_120,daily_ret,vol_20,max_drawdown_60,premium_20,avg_amount_20,avg_volume_20,trend_pass,etf_code,etf_name,theme,technical_score,fundamental_score,valuation_percentile,valuation_filter_pass,liquidity_pass,trend_filter_pass,final_score,market_filter_pass,market_exposure,intraday_filter_pass,selected,target_weight,signal_date,execution_date
512480.SH,2021-01-22,2.277,2.276,2.281,2.191,2.218,-0.059,-2.5911,4472978.71,994388258.0,,,,,,,-0.025911286780852083,,,,,,False,512480.SH,半导体ETF,半导体,0.0,0.5,,True,False,False,0.15,False,0.0,True,False,0.0,2021-01-22,2021-01-25
159995.SZ,2021-01-22,1.425,1.426,1.435,1.378,1.406,-0.019,-1.3333,10958353.88,1536647875.0,,,,,,,-0.01333333333333342,,,,,,False,159995.SZ,芯片ETF,芯片,0.0,0.5,,True,False,False,0.15,False,0.0,True,False,0.0,2021-01-22,2021-01-25
159819.SZ,2021-01-22,1.022,1.021,1.024,1.006,1.015,-0.007,-0.6849,988625.89,100274831.0,,,,,,,-0.006849315068493289,,,,,,False,159819.SZ,人工智能ETF,人工智能,0.0,0.5,,True,False,False,0.15,False,0.0,True,False,0.0,2021-01-22,2021-01-25
512660.SH,2021-01-22,1.336,1.33,1.339,1.31,1.337,0.001,0.0749,8944779.29,1186734726.0,,,,,,,0.0007485029940119681,,,,,,False,512660.SH,军工ETF,军工,0.0,0.5,,True,False,False,0.15,False,0.0,True,False,0.0,2021-01-22,2021-01-25
515030.SH,2021-01-22,1.79,1.786,1.844,1.778,1.839,0.049,2.7374,4232004.99,767527985.0,,,,,,,0.02737430167597754,,,,,,False,515030.SH,新能源车ETF,新能源车,0.0,0.5,,True,False,False,0.15,False,0.0,True,False,0.0,2021-01-22,2021-01-25
515790.SH,2021-01-22,1.239,1.245,1.29,1.241,1.287,0.048,3.8741,12963482.89,1649141391.0,,,,,,,0.03874092009685226,,,,,,False,515790.SH,光伏ETF,光伏,0.0,0.5,,True,False,False,0.15,False,0.0,True,False,0.0,2021-01-22,2021-01-25
512400.SH,2021-01-22,1.116,1.114,1.137,1.096,1.126,0.01,0.8961,5033777.23,561849667.0,,,,,,,0.008960573476702427,,,,,,False,512400.SH,有色金属ETF,有色,0.0,0.5,,True,False,False,0.15,False,0.0,True,False,0.0,2021-01-22,2021-01-25
515220.SH,2021-01-22,1.315,1.309,1.314,1.278,1.285,-0.03,-2.2814,673621.0,86765508.0,,,,,,,-0.02281368821292773,,,,,,False,515220.SH,煤炭ETF,煤炭,0.0,0.5,,True,False,False,0.15,False,0.0,True,False,0.0,2021-01-22,2021-01-25
515210.SH,2021-01-22,1.292,1.284,1.286,1.268,1.274,-0.018,-1.3932,362978.0,46264533.0,,,,,,,-0.01393188854489169,,,,,,False,515210.SH,钢铁ETF,钢铁,0.0,0.5,,True,False,False,0.15,False,0.0,True,False,0.0,2021-01-22,2021-01-25
512200.SH,2021-01-22,0.857,0.853,0.856,0.833,0.834,-0.023,-2.6838,3351103.0,281787057.0,,,,,,,-0.02683780630105015,,,,,,False,512200.SH,地产ETF,地产,0.0,0.45,,True,False,False,0.135,False,0.0,True,False,0.0,2021-01-22,2021-01-25
512660.SH,2021-01-29,1.233,1.242,1.246,1.165,1.189,-0.044,-3.5685,12430902.14,1488873020.0,1.3306499999999999,,,,,,-0.035685320356853234,,,-0.10645173411490616,1733757341.8,12993283.1375,False,512660.SH,军工ETF,军工,0.22381876313636156,0.5,,True,True,False,0.30667313419545306,False,0.0,True,False,0.0,2021-01-29,2021-02-01
512480.SH,2021-01-29,2.09,2.103,2.112,2.026,2.057,-0.033,-1.5789,2348489.64,485099586.0,2.19975,,,,,,-0.015789473684210464,,,-0.06489373792476416,704538407.6,3190954.8745,False,512480.SH,半导体ETF,半导体,0.08515792344409673,0.5,,True,True,False,0.2096105464108677,False,0.0,True,False,0.0,2021-01-29,2021-02-01
510880.SH,2021-01-29,2.51,2.511,2.522,2.48,2.494,-0.016,-0.6375,889926.0,222661855.0,2.64365,,,,,,-0.006374501992031711,,,-0.05660734212168772,340062444.9,1285247.9785,False,510880.SH,红利ETF,红利,0.05750984833431573,0.55,,True,True,False,0.20525689383402101,False,0.0,True,False,0.0,2021-01-29,2021-02-01
159995.SZ,2021-01-29,1.295,1.308,1.311,1.249,1.269,-0.026,-2.0077,8940690.52,1143035633.0,1.3517,,,,,,-0.020077220077220126,,,-0.061182214988532935,1561380363.3,11593325.938,False,159995.SZ,芯片ETF,芯片,0.07277419626629307,0.5,,True,True,False,0.20094193738640515,False,0.0,True,False,0.0,2021-01-29,2021-02-01
512000.SH,2021-01-29,1.115,1.122,1.125,1.088,1.106,-0.009,-0.8072,12605995.33,1395536355.0,1.16685,,,,,,-0.008071748878923701,,,-0.05214894802245351,1748676539.25,14938577.1335,False,512000.SH,券商ETF,证券,0.04263413905684343,0.5,,True,True,False,0.1798438973397904,False,0.0,True,False,0.0,2021-01-29,2021-02-01
515220.SH,2021-01-29,1.251,1.245,1.263,1.202,1.215,-0.036,-2.8777,510219.0,62342142.0,1.2803499999999999,,,,,,-0.028776978417266008,,,-0.051040731050103316,127493958.65,992152.95,False,515220.SH,煤炭ETF,煤炭,0.03893650418426146,0.5,,True,True,False,0.177255552928983,False,0.0,True,False,0.0,2021-01-29,2021-02-01
512200.SH,2021-01-29,0.807,0.808,0.811,0.789,0.793,-0.014,-1.7348,1798170.0,143617473.0,0.8356999999999999,,,,,,-0.01734820322180919,,,-0.05109489051094873,229102228.15,2728441.5485,False,512200.SH,地产ETF,地产,0.039117210594737696,0.45,,True,True,False,0.1623820474163164,False,0.0,True,False,0.0,2021-01-29,2021-02-01
159819.SZ,2021-01-29,0.96,0.961,0.97,0.931,0.945,-0.015,-1.5625,1053704.33,100062303.0,0.9873,,,,,,-0.015625,,,-0.042844120328167756,123113374.6,1240607.4585000002,False,159819.SZ,人工智能ETF,人工智能,0.01158800258341172,0.5,,True,True,False,0.1581116018083882,False,0.0,True,False,0.0,2021-01-29,2021-02-01
515030.SH,2021-01-29,1.723,1.736,1.754,1.654,1.688,-0.035,-2.0313,3811641.75,648669594.0,1.7594999999999998,,,,,,-0.02031340684852012,,,-0.04063654447286158,854679593.9,4869054.722,False,515030.SH,新能源车ETF,新能源车,0.004222288404590572,0.5,,True,True,False,0.1529556018832134,False,0.0,True,False,0.0,2021-01-29,2021-02-01
512400.SH,2021-01-29,1.071,1.088,1.095,1.035,1.059,-0.012,-1.1204,3047630.28,324289529.0,1.0943999999999998,,,,,,-0.011204481792717047,,,-0.032346491228070096,492067578.8,4496595.802,False,512400.SH,有色金属ETF,有色,-0.023437989987009238,0.5,,True,True,False,0.13359340700909353,False,0.0,True,False,0.0,2021-01-29,2021-02-01
515210.SH,2021-01-29,1.248,1.253,1.254,1.217,1.229,-0.019,-1.5224,322547.0,39931882.0,1.2589000000000001,,,,,,-0.01522435897435892,,,-0.023750893637302428,50281308.35,400164.0,False,515210.SH,钢铁ETF,钢铁,-0.05211773609746724,0.5,,True,True,False,0.11351758473177292,False,0.0,True,False,0.0,2021-01-29,2021-02-01
159928.SZ,2021-01-29,5.3,5.33,5.388,5.239,5.324,0.024,0.4528,235545.88,125733664.0,5.44655,,,,,,0.004528301886792541,,,-0.02250048195646792,224133366.1,410583.639,False,159928.SZ,消费ETF,消费,-0.05628981246111678,0.5,,True,True,False,0.11059713127721825,False,0.0,True,False,0.0,2021-01-29,2021-02-01
512010.SH,2021-01-29,3.114,3.119,3.156,3.05,3.094,-0.02,-0.6423,535729.17,166479608.0,3.13225,,,,,,-0.006422607578676964,,,-0.012211668928086894,163370754.65,523325.872,False,512010.SH,医药ETF,医药,-0.09061907721740081,0.5,,True,True,False,0.08656664594781943,False,0.0,True,False,0.0,2021-01-29,2021-02-01
515790.SH,2021-01-29,1.251,1.261,1.272,1.195,1.224,-0.027,-2.1583,14956069.01,1835605968.0,1.21895,,,,,,-0.021582733812949617,,,0.004142909881455381,1667872600.4,13750150.5255,False,515790.SH,光伏ETF,光伏,-0.14518714686562859,0.5,,True,True,False,0.04836899719405999,False,0.0,True,False,0.0,2021-01-29,2021-02-01
512800.SH,2021-01-29,1.205,1.221,1.224,1.2,1.212,0.007,0.5809,5047301.0,611919137.0,1.18475,,,,,,0.0058091286307053736,,,0.02300063304494615,740833728.45,6309868.0555,False,512800.SH,银行ETF,银行,-0.20810711337628934,0.55,,True,True,False,0.019325020636597467,False,0.0,True,False,0.0,2021-01-29,2021-02-01
512800.SH,2021-02-05,1.246,1.251,1.29,1.247,1.286,0.04,3.2103,8701295.88,1112090026.0,1.2141,,,0.12216404886561971,,,0.0321027287319422,0.230778258862182,,0.05922082200807188,684377526.3,5628660.6315,False,512800.SH,银行ETF,银行,0.5423041303869236,0.55,,True,True,False,0.5446128912708466,False,0.0,True,False,0.0,2021-02-05,2021-02-08
515210.SH,2021-02-05,1.246,1.233,1.245,1.229,1.238,-0.008,-0.6421,278878.0,34471024.0,1.2560499999999999,,,-0.026729559748427723,,,-0.006420545746388395,0.23139760708883728,,-0.014370447036344047,47195512.6,376014.0,False,515210.SH,钢铁ETF,钢铁,0.1609216206122744,0.5,,True,True,False,0.26264513442859205,False,0.0,True,False,0.0,2021-02-05,2021-02-08
512200.SH,2021-02-05,0.781,0.779,0.801,0.779,0.794,0.013,1.6645,1770501.95,140166289.0,0.8251999999999999,,,-0.04567307692307687,,,0.016645326504481472,0.1988771467420619,,-0.037809015996122075,219219720.0,2626147.1365,False,512200.SH,地产ETF,地产,0.17803988541308427,0.45,,True,True,False,0.259627919789159,False,0.0,True,False,0.0,2021-02-05,2021-02-08
512010.SH,2021-02-05,3.216,3.216,3.36,3.216,3.311,0.095,2.954,561579.32,185971482.0,3.1624499999999998,,,0.04712207463630613,,,0.029539800995024734,0.3682573017795003,,0.0469730746731174,156821545.5,496270.623,False,512010.SH,医药ETF,医药,0.13986088248281736,0.5,,True,True,False,0.24790261773797215,False,0.0,True,False,0.0,2021-02-05,2021-02-08
159819.SZ,2021-02-05,0.922,0.921,0.924,0.9,0.901,-0.021,-2.2777,1006594.88,91624045.0,0.97965,,,-0.07209062821833156,,,-0.022776572668112838,0.24406573539936863,,-0.0802837748175369,113492895.55,1147261.4995000002,False,159819.SZ,人工智能ETF,人工智能,0.11338763935096957,0.5,,True,True,False,0.22937134754567867,False,0.0,True,False,0.0,2021-02-05,2021-02-08
510880.SH,2021-02-05,2.48,2.48,2.505,2.471,2.499,0.019,0.7661,544827.0,135912033.0,2.5875500000000002,,,-0.08259911894273131,,,0.007661290322580783,0.1915550524208204,,-0.03422156093602058,307667807.15,1179619.304,False,510880.SH,红利ETF,红利,0.05041714780709158,0.55,,True,True,False,0.20029200346496412,False,0.0,True,False,0.0,2021-02-05,2021-02-08
159928.SZ,2021-02-05,5.525,5.533,5.683,5.533,5.571,0.046,0.8326,342360.28,192488786.0,5.39815,,,-0.013458473525766013,,,0.008325791855203546,0.300001491350766,,0.03202022915257996,197184953.4,365643.771,False,159928.SZ,消费ETF,消费,0.037122124197372514,0.5,,True,True,False,0.17598548693816074,False,0.0,True,False,0.0,2021-02-05,2021-02-08
512480.SH,2021-02-05,2.014,2.029,2.029,1.961,1.963,-0.051,-2.5323,2345752.83,466606869.0,2.1660500000000003,,,-0.08442164179104483,,,-0.02532274081429975,0.3225748427296283,,-0.09374206504928329,662897733.1,3035815.6745,False,512480.SH,半导体ETF,半导体,0.0029445624035270013,0.5,,True,True,False,0.1520611936824689,False,0.0,True,False,0.0,2021-02-05,2021-02-08
159995.SZ,2021-02-05,1.239,1.235,1.24,1.207,1.207,-0.032,-2.5827,9801718.83,1202044741.0,1.3403,,,-0.07438650306748462,,,-0.025827280064568248,0.3830316380504605,,-0.09945534581810045,1382188201.65,10275397.916499998,False,159995.SZ,芯片ETF,芯片,-0.022574458439796316,0.5,,True,True,False,0.13419787909214256,False,0.0,True,False,0.0,2021-02-05,2021-02-08
515790.SH,2021-02-05,1.205,1.213,1.242,1.2,1.202,-0.003,-0.249,8808772.17,1074475801.0,1.21745,,,-0.013945857260049377,,,-0.0024896265560166997,0.42405357595432763,,-0.012690459567127998,1492760452.85,12279546.933,False,515790.SH,光伏ETF,光伏,-0.025827142108559943,0.5,,True,True,False,0.13192100052400804,False,0.0,True,False,0.0,2021-02-05,2021-02-08
512000.SH,2021-02-05,1.062,1.065,1.075,1.052,1.053,-0.009,-0.8475,9920986.55,1054798760.0,1.14245,,,-0.10687022900763365,,,-0.008474576271186529,0.33994932980935477,,-0.07829664317913254,1631743711.0,14151748.66,False,512000.SH,券商ETF,证券,-0.12595799155340726,0.5,,True,True,False,0.06182940591261492,False,0.0,True,False,0.0,2021-02-05,2021-02-08
515220.SH,2021-02-05,1.222,1.222,1.225,1.175,1.177,-0.045,-3.6825,460728.0,55154688.0,1.2566,,,-0.10084033613445376,,,-0.03682487725040906,0.34613477228167444,,-0.06334553557217881,100013064.9,791823.368,False,515220.SH,煤炭ETF,煤炭,-0.14084034613875998,0.5,,True,True,False,0.051411757702868016,False,0.0,True,False,0.0,2021-02-05,2021-02-08
515030.SH,2021-02-05,1.721,1.731,1.754,1.667,1.673,-0.048,-2.7891,3734180.29,637078700.0,1.74185,,,-0.07158712541620427,,,-0.027890761185357382,0.42740298259876186,,-0.03952693974796906,749988468.15,4296743.21,False,515030.SH,新能源车ETF,新能源车,-0.18032874771577415,0.5,,True,True,False,0.0237698765989581,False,0.0,True,False,0.0,2021-02-05,2021-02-08
512400.SH,2021-02-05,1.063,1.057,1.069,1.008,1.012,-0.051,-4.7977,4484657.09,463597286.0,1.0853,,,-0.10758377425044086,,,-0.047977422389463675,0.42769566613336746,,-0.0675389293282963,451689701.05,4153156.269,False,512400.SH,有色金属ETF,有色,-0.2530925912909514,0.5,,True,True,False,-0.027164813903665985,False,0.0,True,False,0.0,2021-02-05,2021-02-08
512660.SH,2021-02-05,1.147,1.158,1.169,1.121,1.123,-0.024,-2.0924,7708480.39,880651220.0,1.2715,,,-0.1967095851216022,,,-0.02092414995640801,0.43226235655073164,,-0.11679119150609518,1483167372.4,11486521.3,False,512660.SH,军工ETF,军工,-0.47637671540681187,0.5,,True,True,False,-0.18346370078476829,False,0.0,True,False,0.0,2021-02-05,2021-02-08
512800.SH,2021-02-10,1.293,1.297,1.313,1.266,1.28,-0.013,-1.0054,7018146.36,901690941.0,1.23165,,,0.08936170212765959,,,-0.010054137664346374,0.23235872814175418,,0.03925628222303423,717187915.05,5803270.2515,False,512800.SH,银行ETF,银行,0.32840965727583676,0.55,,True,True,False,0.39488676009308576,False,0.0,True,False,0.0,2021-02-10,2021-02-18
512010.SH,2021-02-10,3.473,3.474,3.569,3.43,3.56,0.087,2.505,436032.69,153470857.0,3.2159,,,0.1457998068876729,,,0.025050388712928306,0.36185247242377355,,0.10699959575857454,158482343.3,494491.8354999999,False,512010.SH,医药ETF,医药,0.2245814884508937,0.5,,True,True,False,0.3072070419156256,False,0.0,True,False,0.0,2021-02-10,2021-02-18
515210.SH,2021-02-10,1.25,1.249,1.261,1.236,1.259,0.009,0.72,281261.0,35112732.0,1.2568000000000001,,,0.009623095429029505,,,0.007199999999999873,0.20646267396565618,,0.0017504774029277748,45539678.9,362841.75,False,515210.SH,钢铁ETF,钢铁,0.18655819315679023,0.5,,True,True,False,0.28059073520975314,False,0.0,True,False,0.0,2021-02-10,2021-02-18
159928.SZ,2021-02-10,5.82,5.835,6.05,5.835,6.025,0.205,3.5223,349445.58,208630948.0,5.44515,,,0.09227701232777386,,,0.0352233676975946,0.30109964839265535,,0.10648926108555323,187776380.0,346380.693,False,159928.SZ,消费ETF,消费,0.1260269040812826,0.5,,True,True,False,0.2382188328568978,False,0.0,True,False,0.0,2021-02-10,2021-02-18
512200.SH,2021-02-10,0.796,0.793,0.799,0.79,0.796,0.0,0.0,1113109.0,88498387.0,0.8196999999999999,,,-0.043269230769230727,,,0.0,0.19909908648663568,,-0.02891301695742321,200692319.9,2411047.5009999997,False,512200.SH,地产ETF,地产,0.0936366251163273,0.45,,True,True,False,0.20054563758142913,False,0.0,True,False,0.0,2021-02-10,2021-02-18
515790.SH,2021-02-10,1.248,1.256,1.288,1.239,1.279,0.031,2.484,8379179.87,1063299335.9999999,1.225,,,0.06583333333333341,,,0.024839743589743613,0.41392958442311667,,0.04408163265306109,1355663033.15,11090644.540000001,False,515790.SH,光伏ETF,光伏,0.049451795432106094,0.5,,True,True,False,0.18461625680247426,False,0.0,True,False,0.0,2021-02-10,2021-02-18
510880.SH,2021-02-10,2.528,2.529,2.549,2.529,2.547,0.019,0.7516,886838.0,225287629.0,2.5608,,,-0.06325855093784472,,,0.007515822784810222,0.19376707896898865,,-0.005388940955951216,261886497.55,1017005.3129999998,False,510880.SH,红利ETF,红利,-0.010278873507092005,0.55,,True,True,False,0.1578047885450356,False,0.0,True,False,0.0,2021-02-10,2021-02-18
159819.SZ,2021-02-10,0.933,0.932,0.953,0.932,0.951,0.018,1.9293,849163.6,80334526.0,0.9710000000000001,,,-0.04229607250755296,,,0.019292604501607524,0.26787674302178127,,-0.02059732234809486,104844369.45,1067538.749,False,159819.SZ,人工智能ETF,人工智能,0.005282963079569228,0.5,,True,True,False,0.15369807415569844,False,0.0,True,False,0.0,2021-02-10,2021-02-18
515030.SH,2021-02-10,1.755,1.767,1.78,1.728,1.774,0.019,1.0826,2881532.58,506950239.0,1.74115,,,0.0319953461314717,,,0.010826210826210936,0.4153914186172195,,0.01886684088102686,660135049.85,3790802.733,False,515030.SH,新能源车ETF,新能源车,-0.0052657725705524475,0.5,,True,True,False,0.14631395920061327,False,0.0,True,False,0.0,2021-02-10,2021-02-18
515220.SH,2021-02-10,1.239,1.244,1.244,1.216,1.23,-0.009,-0.7264,400537.0,49141356.0,1.2515,,,-0.026898734177215222,,,-0.007263922518159882,0.33893467059622184,,-0.01717938473831404,88174557.85,700036.5179999999,False,515220.SH,煤炭ETF,煤炭,-0.031002135851801463,0.5,,True,True,False,0.12829850490373898,False,0.0,True,False,0.0,2021-02-10,2021-02-18
512400.SH,2021-02-10,1.11,1.109,1.139,1.091,1.134,0.024,2.1622,3224379.07,360445157.0,1.08595,,,0.04902867715078618,,,0.0216216216216214,0.4656336639063504,,0.04424697269671718,417353153.05,3850711.693,False,512400.SH,有色金属ETF,有色,-0.05873315130753426,0.5,,True,True,False,0.10888679408472601,False,0.0,True,False,0.0,2021-02-10,2021-02-18
512000.SH,2021-02-10,1.087,1.082,1.09,1.075,1.086,-0.001,-0.092,9899875.28,1071191080.0000001,1.12495,,,-0.0942452043369475,,,-0.0009199632014718073,0.22893281550026773,,-0.03462376105604681,1429860683.85,12629543.986499999,False,512000.SH,券商ETF,证券,-0.08446204895847438,0.5,,True,True,False,0.09087656572906794,False,0.0,True,False,0.0,2021-02-10,2021-02-18
512480.SH,2021-02-10,2.036,2.039,2.042,2.012,2.039,0.003,0.1473,1471043.25,298785518.0,2.1391,,,-0.09297153024911031,,,0.0014734774066798018,0.31544419518174666,,-0.046795381235098854,596936765.85,2758891.495,False,512480.SH,半导体ETF,半导体,-0.14932298048353737,0.5,,True,True,False,0.04547391366152384,False,0.0,True,False,0.0,2021-02-10,2021-02-18
159995.SZ,2021-02-10,1.26,1.26,1.274,1.244,1.27,0.01,0.7937,6543733.23,826224387.0,1.32535,,,-0.08501440922190195,,,0.007936507936507908,0.3785118173348707,,-0.041762553287810755,1281501846.7,9624633.9655,False,159995.SZ,芯片ETF,芯片,-0.2032359828123077,0.5,,True,True,False,0.007734812031384625,False,0.0,True,False,0.0,2021-02-10,2021-02-18
512660.SH,2021-02-10,1.198,1.198,1.198,1.166,1.187,-0.011,-0.9182,13969732.48,1649189812.0,1.24005,,,-0.14234104046242768,,,-0.00918196994991649,0.46484816669830814,,-0.04278053304302254,1385843151.45,11072648.548999999,False,512660.SH,军工ETF,军工,-0.47164668110150676,0.5,,True,True,False,-0.1801526767710547,False,0.0,True,False,0.0,2021-02-10,2021-02-18
512800.SH,2021-02-19,1.305,1.299,1.316,1.29,1.295,-0.01,-0.7663,5273706.26,686971358.0,1.24275,,,0.07379767827529027,,,-0.007662835249042099,0.22391483704434498,,0.04204385435526037,690765534.35,5540891.8345,False,512800.SH,银行ETF,银行,0.25530161857321865,0.55,,True,True,False,0.34371113300125306,False,0.0,True,False,0.0,2021-02-19,2021-02-22
159928.SZ,2021-02-19,5.845,5.803,5.965,5.706,5.964,0.119,2.0359,318571.05,186567022.0,5.50195,,,0.12826333711691285,,,0.020359281437125842,0.30232574332980805,,0.08397931642417689,193766872.5,353141.826,False,159928.SZ,消费ETF,消费,0.2573444548912073,0.5,,True,True,False,0.3301411184238451,False,0.0,True,False,0.0,2021-02-19,2021-02-22
512010.SH,2021-02-19,3.397,3.381,3.417,3.296,3.395,-0.002,-0.0589,578494.0,194016326.0,3.2506999999999997,,,0.11530880420499345,,,-0.0005887547836325169,0.3986699098180016,,0.04439043898237305,163329797.0,502629.933,False,512010.SH,医药ETF,医药,0.20280779406869717,0.5,,True,True,False,0.291965455848088,False,0.0,True,False,0.0,2021-02-19,2021-02-22
515210.SH,2021-02-19,1.328,1.31,1.327,1.303,1.326,-0.002,-0.1506,364229.0,47932147.0,1.26315,,,0.055732484076433275,,,-0.001506024096385561,0.2714040854822464,,0.049756560978506226,45051710.45,357323.05,False,515210.SH,钢铁ETF,钢铁,0.12255066582644472,0.5,,True,True,False,0.2357854660785113,False,0.0,True,False,0.0,2021-02-19,2021-02-22
515790.SH,2021-02-19,1.266,1.255,1.255,1.21,1.244,-0.022,-1.7378,8467616.49,1041405288.0,1.2336,,,0.06598114824335899,,,-0.017377567140600347,0.41086313824389115,,0.008430609597924743,1300615572.05,10559990.261500001,False,515790.SH,光伏ETF,光伏,0.10545136752686055,0.5,,True,True,False,0.22381595726880238,False,0.0,True,False,0.0,2021-02-19,2021-02-22
512400.SH,2021-02-19,1.225,1.205,1.232,1.173,1.223,-0.002,-0.1633,7476572.83,902671641.0,1.10235,,,0.1483568075117372,,,-0.0016326530612245094,0.5298128426957402,,0.10944799745997202,469937441.05,4234726.607,False,512400.SH,有色金属ETF,有色,0.017734318076050165,0.5,,True,True,False,0.16241402265323512,False,0.0,True,False,0.0,2021-02-19,2021-02-22
512200.SH,2021-02-19,0.816,0.812,0.834,0.809,0.832,0.016,1.9608,2043747.74,168341009.0,0.81785,,,-0.013048635824436494,,,0.019607843137254832,0.22870016848045752,,0.017301461148132358,186910500.9,2253971.1169999996,False,512200.SH,地产ETF,地产,0.009306923532839694,0.45,,True,True,False,0.1415148464729878,False,0.0,True,False,0.0,2021-02-19,2021-02-22
159819.SZ,2021-02-19,0.961,0.959,0.972,0.953,0.97,0.009,0.9365,632304.18,60881496.0,0.9678000000000001,,,-0.022177419354838745,,,0.009365244536940764,0.26884153683603057,,0.0022731969415166198,96791031.0,990560.4755,False,159819.SZ,人工智能ETF,人工智能,-0.02984403637079898,0.5,,True,True,False,0.1291091745404407,False,0.0,True,False,0.0,2021-02-19,2021-02-22
515220.SH,2021-02-19,1.32,1.301,1.36,1.294,1.356,0.036,2.7273,850961.0,113009576.0,1.26065,,,0.07533703409992087,,,0.027272727272727337,0.4196180741867122,,0.07563558481735622,86918875.8,685651.868,False,515220.SH,煤炭ETF,煤炭,-0.03337423252446639,0.5,,True,True,False,0.12663803723287353,False,0.0,True,False,0.0,2021-02-19,2021-02-22
515030.SH,2021-02-19,1.733,1.715,1.728,1.666,1.712,-0.021,-1.2118,2745678.58,465144166.0,1.74405,,,-0.001166861143523934,,,-0.012117714945181879,0.4062755342044215,,-0.01837676672113764,627002588.35,3585861.3490000004,False,515030.SH,新能源车ETF,新能源车,-0.05725428848736627,0.5,,True,True,False,0.1099219980588436,False,0.0,True,False,0.0,2021-02-19,2021-02-22
512000.SH,2021-02-19,1.091,1.085,1.111,1.082,1.11,0.019,1.7415,10866360.45,1190566565.0,1.11815,,,-0.04884318766066831,,,0.01741521539871682,0.23140690634146213,,-0.007288825291776435,1399779868.55,12450234.6205,False,512000.SH,券商ETF,证券,-0.0582662958340005,0.5,,True,True,False,0.10921359291619964,False,0.0,True,False,0.0,2021-02-19,2021-02-22
510880.SH,2021-02-19,2.61,2.61,2.664,2.61,2.662,0.052,1.9923,2562652.53,678413720.0,2.5517999999999996,,,-0.026691042047532032,,,0.01992337164750957,0.22938896645039955,,0.043185202602084916,281052310.85,1094079.4955,False,510880.SH,红利ETF,红利,-0.10086929438785008,0.55,,True,True,False,0.09439149392850496,False,0.0,True,False,0.0,2021-02-19,2021-02-22
159995.SZ,2021-02-19,1.302,1.296,1.3,1.261,1.294,-0.008,-0.6144,9568609.12,1222845769.0,1.31875,,,-0.040770941438102226,,,-0.006144393241167445,0.38613426210958746,,-0.018767772511848357,1242500997.8,9411228.6775,False,159995.SZ,芯片ETF,芯片,-0.17131122028831955,0.5,,True,True,False,0.03008214579817632,False,0.0,True,False,0.0,2021-02-19,2021-02-22
512480.SH,2021-02-19,2.091,2.083,2.085,2.04,2.083,-0.008,-0.3826,2353620.45,484667120.0,2.1233999999999997,,,-0.06339928057553956,,,-0.00382592061214726,0.32684138408981506,,-0.019026090232645565,558456893.7,2610709.986,False,512480.SH,半导体ETF,半导体,-0.1843368421634909,0.5,,True,True,False,0.020964210485556384,False,0.0,True,False,0.0,2021-02-19,2021-02-22
512660.SH,2021-02-19,1.179,1.179,1.187,1.163,1.186,0.007,0.5937,7751131.32,910608095.0,1.2281499999999999,,,-0.0855821125674634,,,0.00593723494486853,0.4287163083970564,,-0.03431991206285867,1286663625.95,10398291.0735,False,512660.SH,军工ETF,军工,-0.3352409324390243,0.5,,True,True,False,-0.084668652707317,False,0.0,True,False,0.0,2021-02-19,2021-02-22
512800.SH,2021-02-26,1.285,1.269,1.283,1.236,1.24,-0.045,-3.5019,4917367.9,617499689.0,1.2546,,,0.030756442227763747,,,-0.035019455252918275,0.2611280808462955,,-0.01163717519528129,700665993.45,5564950.729,False,512800.SH,银行ETF,银行,0.3570963274719154,0.55,,True,True,False,0.4149674292303408,False,0.0,True,False,0.0,2021-02-26,2021-03-01
510880.SH,2021-02-26,2.689,2.683,2.683,2.631,2.637,-0.052,-1.9338,1111385.22,294372947.0,2.56815,,,0.018539976825028948,,,-0.01933804388248417,0.19524497747222025,,0.02680918170667601,295905825.4,1137166.7149999999,False,510880.SH,红利ETF,红利,0.29286417743584114,0.55,,True,True,False,0.3700049242050888,False,0.0,True,False,0.0,2021-02-26,2021-03-01
515210.SH,2021-02-26,1.373,1.335,1.363,1.236,1.337,-0.036,-2.622,303778.0,40783714.0,1.28845,,,0.0494505494505495,,,-0.0262199563000729,0.36903325305607865,,0.0376809344561293,44790763.2,347157.5,False,515210.SH,钢铁ETF,钢铁,0.19744719894061055,0.5,,True,True,False,0.28821303925842734,False,0.0,True,False,0.0,2021-02-26,2021-03-01
159928.SZ,2021-02-26,5.339,5.277,5.29,5.125,5.21,-0.129,-2.4162,344583.72,179213107.0,5.54865,,,-0.019755409219191056,,,-0.02416182805768874,0.3873761480998936,,-0.06103286384976536,187050868.65,336378.0605,False,159928.SZ,消费ETF,消费,0.16638486402140384,0.5,,True,True,False,0.26646940481498266,False,0.0,True,False,0.0,2021-02-26,2021-03-01
512200.SH,2021-02-26,0.89,0.87,0.881,0.86,0.863,-0.027,-3.0337,2903009.83,252514278.0,0.81655,,,0.03477218225419665,,,-0.030337078651685445,0.30863255896986486,,0.056885677545771784,166961370.45,2014232.3414999999,False,512200.SH,地产ETF,地产,0.16362676157337722,0.45,,True,True,False,0.24953873310136404,False,0.0,True,False,0.0,2021-02-26,2021-03-01
