trade_date,etf_code,shares,close,weight
2025-10-21,512400.SH,324090.4818419349,1.674,0.9999999113712688
2025-10-22,512400.SH,324090.4818419349,1.652,0.9999999101909831
2025-10-23,512400.SH,324090.4818419349,1.671,0.9999999112121508
2025-10-24,512400.SH,324090.4818419349,1.7,0.9999999127267669
2025-10-27,512400.SH,324090.4818419349,1.741,0.9999999147820238
2025-10-28,512400.SH,324090.4818419349,1.686,0.9999999120020783
2025-10-29,512400.SH,324090.4818419349,1.764,0.9999999158931424
2025-10-30,512400.SH,324090.4818419349,1.784,0.9999999168360444
2025-10-31,512400.SH,324090.4818419349,1.744,0.9999999149286144
2025-11-03,512400.SH,324090.4818419349,1.719,0.9999999136913924
2025-11-04,512400.SH,324090.4818419349,1.667,0.9999999109991026
2025-11-05,512400.SH,324090.4818419349,1.674,0.9999999113712688
2025-11-06,512400.SH,324090.4818419349,1.728,0.9999999141409164
2025-11-07,512400.SH,324090.4818419349,1.738,0.9999999146349272
2025-11-10,515790.SH,522664.1063807017,1.082,0.9999999099730001
2025-11-11,515790.SH,522664.1063807017,1.077,0.9999999095550475
2025-11-12,515790.SH,522664.1063807017,1.035,0.9999999058848179
2025-11-13,515790.SH,522664.1063807017,1.055,0.9999999076689918
2025-11-14,515790.SH,522664.1063807017,1.045,0.9999999067854416
2025-11-17,515790.SH,522664.1063807017,1.03,0.9999999054279481
2025-11-18,515790.SH,522664.1063807017,1.003,0.9999999028821404
2025-11-19,515790.SH,522664.1063807017,1.002,0.9999999027852163
2025-11-20,515790.SH,522664.1063807017,0.982,0.9999999008052821
2025-11-21,515790.SH,522664.1063807017,0.928,0.9999998950331762
2025-11-24,515030.SH,277967.28779669263,1.742,0.999999909973
2025-11-25,515030.SH,277967.28779669263,1.769,0.9999999113470694
2025-11-26,515030.SH,277967.28779669263,1.77,0.9999999113971558
2025-11-27,515030.SH,277967.28779669263,1.771,0.9999999114471857
2025-11-28,515030.SH,277967.28779669263,1.8,0.9999999128738698
2025-12-01,515790.SH,525474.6709361974,0.959,0.999999909973
2025-12-02,515790.SH,525474.6709361974,0.943,0.9999999084455007
2025-12-03,515790.SH,525474.6709361974,0.939,0.9999999080554922
2025-12-04,515790.SH,525474.6709361974,0.935,0.9999999076621467
2025-12-05,515790.SH,525474.6709361974,0.953,0.9999999094061984
2025-12-08,512400.SH,280899.2569455032,1.806,0.9999999099729999
2025-12-09,512400.SH,280899.2569455032,1.746,0.999999906879289
2025-12-10,512400.SH,280899.2569455032,1.764,0.9999999078295002
2025-12-11,512400.SH,280899.2569455032,1.751,0.9999999071451962
2025-12-12,512400.SH,280899.2569455032,1.77,0.9999999081419425
2025-12-15,512400.SH,280899.2569455032,1.762,0.9999999077248799
2025-12-16,512400.SH,280899.2569455032,1.715,0.9999999051960575
2025-12-17,512400.SH,280899.2569455032,1.775,0.9999999084006975
2025-12-18,512400.SH,280899.2569455032,1.772,0.9999999082456198
2025-12-19,512400.SH,280899.2569455032,1.807,0.9999999100228212
2025-12-22,512400.SH,280899.2569455032,1.847,0.9999999119714335
2025-12-23,512400.SH,280899.2569455032,1.859,0.9999999125396651
2025-12-24,512400.SH,280899.2569455032,1.869,0.9999999130076176
2025-12-25,512400.SH,280899.2569455032,1.847,0.9999999119714335
2025-12-26,512400.SH,280899.2569455032,1.92,0.9999999153183528
2025-12-29,512400.SH,280899.2569455032,1.878,0.9999999134245141
2025-12-30,512400.SH,280899.2569455032,1.909,0.999999914830402
2025-12-31,512400.SH,280899.2569455032,1.927,0.9999999156259661
2026-01-05,512400.SH,280899.2569455032,1.981,0.9999999179259146
2026-01-06,512400.SH,280899.2569455032,2.06,0.9999999210734155
2026-01-07,512400.SH,280899.2569455032,2.068,0.9999999213787407
2026-01-08,512400.SH,280899.2569455032,2.032,0.9999999199858446
2026-01-09,512400.SH,280899.2569455032,2.094,0.9999999223549358
2026-01-12,512660.SH,353500.4510328366,1.682,0.999999909973
2026-01-13,512660.SH,353500.4510328366,1.552,0.9999999024320794
2026-01-14,512660.SH,353500.4510328366,1.563,0.9999999031187378
2026-01-15,512660.SH,353500.4510328366,1.503,0.9999998992512227
2026-01-16,512660.SH,353500.4510328366,1.495,0.9999998987120988
2026-01-19,512400.SH,247642.68503711215,2.177,0.999999909973
2026-01-20,512400.SH,247642.68503711215,2.184,0.9999999102615481
2026-01-21,512400.SH,247642.68503711215,2.253,0.9999999130098627
2026-01-22,512400.SH,247642.68503711215,2.236,0.9999999123484887
2026-01-23,512400.SH,247642.68503711215,2.293,0.9999999145273529
2026-01-26,512400.SH,247642.68503711215,2.414,0.999999918811607
2026-01-27,512400.SH,247642.68503711215,2.391,0.9999999180306229
2026-01-28,512400.SH,247642.68503711215,2.549,0.999999923111502
2026-01-29,512400.SH,247642.68503711215,2.595,0.999999924474458
2026-01-30,512400.SH,247642.68503711215,2.339,0.9999999162083026
2026-02-02,512400.SH,247642.68503711215,2.105,0.999999906893692
2026-02-03,512400.SH,247642.68503711215,2.249,0.9999999128551448
2026-02-04,512400.SH,247642.68503711215,2.253,0.9999999130098627
2026-02-05,512400.SH,247642.68503711215,2.144,0.9999999085873235
2026-02-06,512400.SH,247642.68503711215,2.153,0.9999999089694479
2026-02-09,512400.SH,247642.68503711215,2.199,0.9999999108736793
2026-02-10,512400.SH,247642.68503711215,2.195,0.9999999107112624
2026-02-11,512400.SH,247642.68503711215,2.256,0.999999913125541
2026-02-12,512400.SH,247642.68503711215,2.271,0.9999999136993485
2026-02-13,512400.SH,247642.68503711215,2.193,0.9999999106298317
2026-02-24,512400.SH,247642.68503711215,2.26,0.9999999132793012
2026-02-25,512400.SH,247642.68503711215,2.347,0.9999999164939156
2026-02-26,512400.SH,247642.68503711215,2.329,0.9999999158485272
2026-02-27,512400.SH,247642.68503711215,2.41,0.9999999186768546
2026-03-02,512400.SH,247642.68503711215,2.498,0.9999999215417209
2026-03-03,512400.SH,247642.68503711215,2.362,0.9999999170242251
2026-03-04,512400.SH,247642.68503711215,2.345,0.999999916422695
2026-03-05,512400.SH,247642.68503711215,2.326,0.9999999157399914
2026-03-06,512400.SH,247642.68503711215,2.279,0.9999999140022906
2026-03-09,512660.SH,374142.1843462657,1.493,0.999999909973
2026-03-10,512660.SH,374142.1843462657,1.511,0.9999999110454593
2026-03-11,512660.SH,374142.1843462657,1.489,0.9999999097311545
2026-03-12,512660.SH,374142.1843462657,1.457,0.9999999077485857
2026-03-13,512660.SH,374142.1843462657,1.414,0.9999999049432035
2026-03-16,512400.SH,248868.12890684308,2.126,0.9999999099729999
2026-03-17,512400.SH,248868.12890684308,2.091,0.9999999084660919
2026-03-18,512400.SH,248868.12890684308,2.075,0.9999999077602884
2026-03-19,512400.SH,248868.12890684308,1.944,0.999999901544547
2026-03-20,512400.SH,248868.12890684308,1.917,0.9999999001578507
2026-03-23,CASH,0.0,1.0,1.0
2026-03-24,CASH,0.0,1.0,1.0
2026-03-25,CASH,0.0,1.0,1.0
2026-03-26,CASH,0.0,1.0,1.0
2026-03-27,CASH,0.0,1.0,1.0
2026-03-30,CASH,0.0,1.0,1.0
2026-03-31,CASH,0.0,1.0,1.0
2026-04-01,CASH,0.0,1.0,1.0
2026-04-02,CASH,0.0,1.0,1.0
2026-04-03,CASH,0.0,1.0,1.0
2026-04-07,CASH,0.0,1.0,1.0
2026-04-08,CASH,0.0,1.0,1.0
2026-04-09,CASH,0.0,1.0,1.0
2026-04-10,CASH,0.0,1.0,1.0
2026-04-13,515220.SH,375965.5683980086,1.206,0.999999909973
2026-04-14,515220.SH,375965.5683980086,1.193,0.999999908991985
2026-04-15,515220.SH,375965.5683980086,1.195,0.9999999091442997
2026-04-16,515220.SH,375965.5683980086,1.198,0.9999999093718182
2026-04-17,515220.SH,375965.5683980086,1.179,0.9999999079113132
2026-04-20,515030.SH,219804.1986845869,2.012,0.9999999099729999
2026-04-21,515030.SH,219804.1986845869,2.043,0.9999999113390483
2026-04-22,515030.SH,219804.1986845869,2.047,0.9999999115122988
2026-04-23,515030.SH,219804.1986845869,2.004,0.9999999096136107
2026-04-24,515030.SH,219804.1986845869,2.059,0.9999999120280114
2026-04-27,515220.SH,363668.109433558,1.254,0.999999909973
2026-04-28,515220.SH,363668.109433558,1.298,0.9999999130247625
2026-04-29,515220.SH,363668.109433558,1.32,0.9999999144743497
2026-04-30,515220.SH,363668.109433558,1.315,0.9999999141491571
2026-05-06,515220.SH,363668.109433558,1.322,0.9999999146037379
2026-05-07,515220.SH,363668.109433558,1.257,0.9999999101878616
2026-05-08,515220.SH,363668.109433558,1.246,0.9999999093949776
