ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300801.SZ,20210122,19.81,1.8591,2.7149,0.9,24.9335,20.3697,2.3154,3.4363,2.8602,1.4022,1.4022,21600.0,8202.276,5616.756,427896.0,162487.0876
601369.SH,20210122,9.34,1.5492,4.4117,0.79,25.9843,23.1104,2.2805,2.1457,1.9814,2.4625,2.4625,167796.0233,163877.0233,57546.371,1567214.8576,1530611.3976
600956.SH,20210122,7.95,7.101,7.101,0.87,21.6335,23.44,2.7375,2.5571,2.5083,1.5723,1.5723,384991.0396,13475.0,13475.0,3060678.7648,107126.25
600926.SH,20210122,14.6,0.5981,1.0728,0.81,13.1141,12.5969,1.3854,4.0442,3.6054,2.3973,2.3973,593020.0432,504136.0267,281065.374,8658092.6307,7360385.9898
601818.SH,20210122,4.07,0.5218,0.7467,0.93,5.8872,5.814,0.6565,1.6558,1.5428,5.0618,5.0618,5403190.8979,4135317.3479,2889982.8217,21990986.9545,16830741.606
002166.SZ,20210122,7.42,1.4364,1.7729,0.98,39.6949,38.6324,2.3471,5.6567,5.2796,0.6739,0.6739,56521.474,45227.2508,36643.1773,419389.3371,335586.2009
600841.SH,20210122,8.34,0.5566,2.7549,0.88,61.8508,44.1024,1.8437,1.7921,1.3007,0.4916,0.4916,86668.983,52189.253,10544.0,722819.3182,435258.37
300634.SZ,20210122,16.68,1.5644,3.3846,1.42,50.2456,51.2084,4.7669,9.114,8.7705,0.3597,0.3597,40001.0,20169.875,9322.4611,667216.68,336433.515
300718.SZ,20210122,18.2,1.7716,2.3432,0.64,28.1736,25.4759,2.8941,5.9976,6.0364,1.2088,1.2088,19800.0,8198.2663,6198.4663,360360.0,149208.4467
300126.SZ,20210122,7.26,4.2689,6.2693,0.64,238.667,97.0538,2.1531,4.8065,5.378,0.1377,0.1377,30395.76,21066.2529,14344.4497,220673.2176,152940.9961
000708.SZ,20210122,27.27,0.4356,0.6729,0.87,25.5521,22.6873,5.1592,1.8953,1.9485,2.1571,2.1571,504714.3433,125915.6149,81505.0733,13763560.1418,3433718.8183
002626.SZ,20210122,31.2,1.346,3.0368,0.78,42.6755,26.8295,5.854,6.0262,5.5526,1.9027,1.9027,61648.1927,61639.1927,27320.9602,1923423.6122,1923142.8122
688017.SH,20210122,166.62,2.4576,2.4576,0.71,343.0986,239.8087,12.1041,107.9275,99.303,,,12041.67,2754.2939,2754.2939,2006383.0554,458920.4496
600816.SH,20210122,1.52,0.2433,0.4923,0.47,,,2.1786,,,0.0,,546913.7919,526429.052,260120.8577,831308.9637,800172.159
002909.SZ,20210122,9.69,0.6976,1.8641,0.72,30.2352,20.9411,3.0748,2.5418,2.2997,1.94,1.94,26651.8148,21621.5965,8091.5458,258256.0854,209513.2701
603680.SH,20210122,11.7,0.7479,2.1107,1.18,23.3851,22.8388,2.1159,2.465,2.5052,1.3679,1.3679,79067.4521,25295.3782,8962.4561,925089.1896,295955.9249
603530.SH,20210122,19.3,2.3848,2.3848,1.04,60.6769,49.2588,7.0419,12.2798,11.7393,1.1399,1.1399,40004.449,4004.449,4004.449,772085.8657,77285.8657
300593.SZ,20210122,36.33,15.6092,16.8305,1.94,96.6538,74.86,8.2367,7.7881,7.757,0.1376,0.1376,16556.94,12417.0546,11515.9736,601513.6302,451111.5936
603833.SH,20210122,145.3,0.5776,2.3677,1.3,47.5156,45.7248,7.8122,6.4583,6.366,0.524,0.524,60153.1902,60153.1902,14675.3586,8740258.5361,8740258.5361
600545.SH,20210122,3.19,0.3406,0.642,0.93,9.9294,55.8866,1.375,0.7051,0.9415,0.0,,189541.2995,189541.2995,100565.3318,604636.7454,604636.7454
002676.SZ,20210122,2.95,0.6591,0.9131,1.03,232.0107,83.365,1.987,1.2628,1.2509,0.0,,72000.0,71996.4834,51964.3164,212400.0,212389.626
000566.SZ,20210122,8.0,0.5465,0.7315,1.01,,,2.3819,4.3708,4.9176,0.0,,133597.9264,120400.4379,89947.4603,1068783.4112,963203.5032
002852.SZ,20210122,13.63,2.3861,4.6147,0.59,30.5745,42.8333,1.9924,0.9568,0.7665,0.6955,0.6955,28900.0,20634.0321,10669.3483,393907.0,281241.8575
002067.SZ,20210122,3.79,5.049,5.2911,0.66,22.322,17.5341,0.9332,0.802,0.8701,0.9235,0.9235,111120.1,97357.6,92902.6,421145.179,368985.304
