ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300733.SZ,20210319,17.8,3.6768,6.4817,1.39,134.1117,192.0628,2.5146,5.4247,5.5103,0.5618,0.5618,16000.0,11911.0239,6756.5424,284800.0,212016.2254
002507.SZ,20210319,41.01,0.6845,1.1454,0.87,53.4941,41.6565,9.4891,16.2704,14.2434,0.7315,0.7315,78935.7241,77778.8237,46478.9837,3237154.0453,3189709.5599
002333.SZ,20210319,5.13,0.1588,0.4521,0.66,68.3254,,1.9133,4.7058,5.5104,0.0,,65260.36,42752.26,15013.06,334785.6468,219319.0938
000534.SZ,20210319,12.55,0.2388,0.5065,0.99,87.8915,105.428,6.2564,11.3202,11.9379,0.3958,0.3958,49496.3096,49150.7596,23168.827,621178.6855,616842.033
002475.SZ,20210319,35.84,1.9466,3.1884,1.44,53.3939,38.6863,10.9734,4.026,2.9889,0.2556,0.2556,702258.3863,701315.3737,428161.6101,25168940.565,25135142.9934
600361.SH,20210319,3.85,0.5203,1.1556,1.13,30.4222,18.4591,0.9092,0.2137,0.2915,1.8182,1.8182,66580.7918,66580.7918,29975.1147,256336.0484,256336.0484
603100.SH,20210319,14.81,2.1286,4.9255,1.12,24.9666,15.8107,2.1576,1.474,1.3928,1.3504,1.3504,39500.0,39500.0,17070.0611,584995.0,584995.0
300865.SZ,20210319,33.75,9.7941,9.7941,2.14,41.7953,42.9755,3.6644,6.1136,5.6667,,,9568.0,2392.0,2392.0,322920.0,80730.0
300096.SZ,20210319,7.48,0.6684,0.905,0.87,306.1563,,4.8522,3.3903,3.0488,0.0668,0.0668,43000.0,37651.8329,27811.3699,321640.0,281635.7101
600038.SH,20210319,47.27,1.2733,2.9477,1.5,47.3713,41.3398,3.2712,1.7641,1.5965,0.6347,0.6347,58947.6716,58947.6716,25464.0232,2786456.4365,2786456.4365
600128.SH,20210319,6.36,3.5121,4.7354,5.25,44.3778,20.5699,0.9173,0.3652,0.3673,0.7862,0.7862,24676.75,24676.75,18301.9029,156944.13,156944.13
603698.SH,20210319,17.65,3.6245,14.3369,0.94,60.9125,73.1253,3.3649,5.3252,5.191,0.4929,0.4929,53599.0,53599.0,13550.3927,946022.35,946022.35
002730.SZ,20210319,16.05,3.3127,8.6403,1.98,120.8284,90.0885,5.1603,5.1658,6.3994,0.6231,0.6231,32267.4,30662.4,11756.15,517891.77,492131.52
002284.SZ,20210319,5.15,1.1991,2.1587,0.7,,,1.5646,1.1933,1.3099,0.0,,73763.0495,68604.6137,38108.6095,379879.7049,353313.7606
002537.SZ,20210319,5.3,0.8627,1.4505,0.64,,,1.6737,1.2372,1.1843,0.0,,123783.5239,123783.5239,73626.5252,656052.6767,656052.6767
600593.SH,20210319,24.12,8.1687,14.9941,1.45,74.3901,,6.3763,9.7471,33.5301,0.0,,12880.0,12880.0,7016.9536,310665.6,310665.6
000809.SZ,20210319,1.82,1.2385,1.8849,2.19,,,0.4926,8.1523,12.1184,0.0,,82479.1293,82479.1293,54193.3793,150112.0153,150112.0153
