ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920961.BJ,20220826,12.53,0.0431,0.0444,0.12,34.6927,47.9479,2.5169,4.247,4.8494,0.4724,0.6132,14284.0508,8159.6524,7923.2758,178979.1565,102240.4446
688353.SH,20220826,103.88,5.9733,5.9733,0.61,27.1786,21.4376,3.0442,11.2721,9.4303,,,11000.0,2518.635,2518.635,1142680.0,261635.8038
002989.SZ,20220826,14.95,1.7403,3.3546,0.72,25.0581,24.1971,1.6761,1.0579,1.0569,2.2297,3.3445,18168.0,9160.8,4752.28,271611.6,136953.96
301153.SZ,20220826,48.76,4.0021,4.0021,0.66,33.7455,32.3713,3.7785,7.1337,6.961,,,10800.0,2304.1525,2304.1525,526608.0,112350.4759
002880.SZ,20220826,25.54,0.3134,1.1396,0.99,28.1959,28.4246,3.3124,6.3833,6.3894,0.6992,0.7831,22680.0,22680.0,6237.0,579247.2,579247.2
603031.SH,20220826,50.11,2.3232,5.6491,0.55,,,9.5199,3.3462,2.6005,0.0,,11200.0,11200.0,4606.0004,561232.0,561232.0
002792.SZ,20220826,12.32,2.261,2.901,0.39,120.4601,181.2344,1.7991,3.572,3.7175,2.0461,0.1623,40205.6966,24163.6121,18832.6945,495334.1821,297695.7011
603040.SH,20220826,17.99,0.6015,1.3244,0.42,17.1246,17.1165,2.5032,5.579,5.6707,2.1215,1.6548,13398.9109,13398.9109,6085.3609,241046.4071,241046.4071
300617.SZ,20220826,43.2,2.3801,3.2273,0.73,36.3289,34.1641,2.8309,9.0089,8.9367,0.8911,1.1574,16799.6636,10434.9626,7695.6286,725745.4675,450790.3843
600863.SH,20220826,3.92,1.9694,3.9902,0.75,56.5736,21.7387,1.8426,1.3513,1.1747,2.8605,2.551,652688.7811,652688.7811,322141.4008,2558540.0219,2558540.0219
301159.SZ,20220826,27.41,2.6339,2.6339,0.75,38.415,47.8996,2.4561,6.6295,6.622,,0.2919,7735.0,1935.0,1935.0,212016.35,53038.35
688659.SH,20220826,13.01,4.615,5.1561,0.71,29.5484,34.8289,3.1875,4.1466,3.8176,0.9224,1.0377,16000.0,8596.688,7694.463,208160.0,111842.9109
301021.SZ,20220826,39.53,13.496,18.6976,0.98,80.024,88.4923,6.1952,15.3322,15.5543,,0.3036,15164.5082,7009.5082,5059.5082,599453.0091,277085.8591
300102.SZ,20220826,6.87,1.6282,1.8487,0.54,33.2048,72.251,1.5017,3.3015,3.5773,0.0,0.2183,90304.6401,71342.8551,62832.9002,620392.8775,490125.4145
300088.SZ,20220826,7.31,2.676,3.3264,0.55,19.8459,21.0115,2.3233,2.5569,2.4988,1.3679,0.684,245491.2804,244268.5572,196505.5398,1794541.2597,1785603.1531
002261.SZ,20220826,6.61,1.883,2.1513,0.66,100.582,83.8065,2.2902,3.7219,3.6494,0.0,,125582.7674,111592.9088,97675.9967,830102.0925,737629.1272
000719.SZ,20220826,7.94,2.153,3.5121,1.14,8.3318,8.1903,0.8461,0.8773,0.8978,3.9043,4.1562,102320.3749,66714.7543,40897.2065,812423.7767,529715.1491
300568.SZ,20220826,23.33,1.9706,2.1023,0.48,105.6275,55.4086,3.687,16.0607,12.6395,0.1501,0.1286,128081.8853,102088.9581,95693.5233,2988150.384,2381735.3925
603068.SH,20220826,32.51,2.4221,3.9525,0.72,84.1226,94.8253,2.4526,4.4915,4.556,0.6117,0.6152,15127.9966,15042.4966,9217.9853,491811.1695,489031.5645
000882.SZ,20220826,1.79,0.7859,1.2417,1.06,,,0.6884,4.0226,3.7156,0.1676,,273735.1947,273734.8016,173251.0601,489985.9985,489985.2949
600493.SH,20220826,5.73,1.1443,1.7084,1.06,21.2934,21.3454,1.9036,1.1971,1.1662,0.6981,1.4101,27200.0,27200.0,18218.6406,155856.0,155856.0
600113.SH,20220826,7.2,1.9536,3.8527,1.47,4.5409,4.4363,1.4201,4.5899,3.3006,0.3472,3.3333,41143.116,41143.116,20862.336,296230.4352,296230.4352
000543.SZ,20220826,5.21,2.8357,6.5552,1.1,,,0.9532,0.5615,0.4947,1.4587,,226686.3331,226686.3331,98063.3989,1181035.7955,1181035.7955
603089.SH,20220826,9.12,3.3166,9.8044,3.11,32.3875,36.4778,1.9179,1.2599,1.1603,1.6447,1.0965,22249.9802,22249.9802,7526.6205,202919.8194,202919.8194
601860.SH,20220826,2.79,0.5416,0.6537,1.0,6.7411,6.4224,0.6611,2.2687,2.2412,3.5842,3.5842,366097.3595,347496.5897,287898.3798,1021411.633,969515.4853
