ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300771.SZ,20220225,18.66,1.5255,1.5787,0.61,12.4685,25.4033,1.6713,2.9038,2.7988,2.1436,2.1436,16000.0,7611.9696,7355.582,298560.0,142039.3527
688639.SH,20220225,120.5,1.4937,1.4937,0.77,107.8627,77.9773,22.8718,26.8083,13.688,0.2786,0.2786,10840.0,2479.0739,2479.0739,1306220.0,298728.405
002559.SZ,20220225,7.99,1.907,2.3204,1.22,32.7942,26.1575,2.4874,2.7146,2.2704,1.8757,1.8757,55672.3012,47786.0815,39273.107,444821.6866,381810.7912
600421.SH,20220225,10.55,0.9887,2.1285,0.61,207.4942,312.1543,65.0578,14.72,14.0649,0.0,,19560.0,19560.0,9085.2748,206358.0,206358.0
002897.SZ,20220225,38.37,2.4992,5.2378,0.92,36.3677,55.1147,4.7438,2.0037,1.696,0.2606,0.2606,17067.2,15778.8283,7528.8528,654868.464,605433.6419
600462.SH,20220225,2.41,0.3802,0.4648,0.9,68.9979,,181.8212,7.2942,5.7489,0.0,,58385.0,55881.5,45707.8096,140707.85,134674.415
300150.SZ,20220225,5.19,3.2592,4.9544,0.73,,,1.6071,3.9071,3.549,0.0,,58510.6053,51067.0235,33594.135,303670.0415,265037.852
603101.SH,20220225,6.67,1.0684,2.9443,0.57,193.5184,36.0643,2.1389,1.4794,1.2928,0.0,,47040.0,47040.0,17069.372,313756.8,313756.8
002095.SZ,20220225,16.25,2.5862,5.3045,0.45,111.0252,120.2259,4.4881,10.8882,7.1005,0.3077,0.3077,25272.0,25168.1731,12270.385,410670.0,408982.8129
600879.SH,20220225,7.44,1.598,2.2323,1.09,42.2846,35.7896,1.5413,1.4442,1.2413,0.0,,271927.1284,271927.1284,194653.7428,2023137.8353,2023137.8353
300461.SZ,20220225,19.04,1.9653,3.0969,0.93,23.6893,29.5428,12.7751,6.8255,7.7883,0.0,,13040.4,7318.8717,4644.5757,248289.216,139351.3172
603836.SH,20220225,23.51,3.0844,3.0844,1.36,26.0436,11.5927,2.4126,0.8889,0.4724,0.0,,20523.5237,5131.0,5131.0,482508.0422,120629.81
300316.SZ,20220225,63.6,0.8158,1.7315,0.82,95.3433,56.638,13.1544,21.4712,15.3886,0.2121,0.2121,128647.4714,120849.635,56942.0906,8181979.181,7686036.786
600808.SH,20220225,4.2,2.43,6.2969,1.23,16.313,4.6521,0.9534,0.3963,0.2961,3.0952,3.0952,770068.1186,596775.1186,230300.1571,3234286.0981,2506455.4981
605288.SH,20220225,55.41,2.2249,2.2249,1.9,22.7011,25.0973,1.9381,3.0792,2.3641,1.3227,1.3227,7068.236,1769.8912,1769.8912,391650.9568,98069.6714
002447.SZ,20220225,1.83,0.6027,0.7873,0.73,,,9.1695,24.8117,14.4858,0.0,,142719.3,142707.78,109250.27,261176.319,261155.2374
002051.SZ,20220225,7.36,1.6694,4.1303,1.12,,467.8656,0.8547,1.1433,1.0211,0.0,,123740.8937,111236.3342,44959.9742,910732.9776,818699.4197
688363.SH,20220225,122.48,3.9423,3.9423,1.7,91.0295,76.9935,10.7848,22.3306,14.5214,0.3347,0.3347,48000.0,9482.8832,9482.8832,5879040.0,1161463.5343
600877.SH,20220225,14.4,1.5059,1.9392,2.23,211.7901,158.8696,7.6021,42.3851,14.0129,0.0,,118416.7119,68728.204,53371.5867,1705200.6514,989686.1376
300841.SZ,20220225,230.0,1.8984,3.1396,1.59,50.7295,31.9572,8.3595,19.93,20.6534,0.4348,0.4348,9000.0,6143.7082,3714.9225,2070000.0,1413052.886
002801.SZ,20220225,21.07,1.8322,3.0472,0.82,25.0117,21.7596,4.0821,6.0616,4.649,1.8984,1.8984,22963.2,11338.08,6817.2,483834.624,238893.3456
300839.SZ,20220225,20.35,5.5778,5.5778,1.21,47.6067,67.2498,3.1805,2.8297,1.8458,0.378,0.378,13520.0,6019.611,6019.611,275132.0,122499.0839
002731.SZ,20220225,9.52,2.9855,4.9071,0.93,84.642,61.6558,1.8728,1.156,0.7861,0.1576,0.1576,25615.6,23922.094,14554.075,243860.512,227738.3349
300883.SZ,20220225,7.66,1.6216,1.9051,0.83,40.5862,45.8522,1.8888,3.7097,3.6151,0.1305,0.1305,34600.0,23666.585,20144.375,265036.0,181286.0411
002102.SZ,20220225,3.38,0.6161,0.6916,1.02,70.9331,82.7742,2.482,0.6932,0.6571,0.0,,263383.629,197179.2414,175650.5702,890236.666,666465.8359
603336.SH,20220225,7.15,1.8346,3.709,0.78,42.8739,58.9779,3.0156,3.2536,3.2444,0.6998,0.6998,43867.9917,43867.9917,21699.0414,313656.1407,313656.1407
300962.SZ,20220225,17.93,4.5119,4.7573,0.89,76.9205,49.0849,5.6365,18.4931,15.5806,0.8924,0.8924,26400.1897,6600.05,6259.7111,473355.4013,118338.8965
001979.SZ,20220225,13.64,0.4435,1.2093,1.0,8.8202,10.4194,1.4049,0.8338,0.6728,4.583,4.583,792324.2592,792172.0146,290499.7037,10807302.8955,10805226.2791
603626.SH,20220225,9.61,2.5957,4.3158,1.07,,22.1656,1.7949,1.5454,1.4596,0.0,,55754.939,55240.199,33223.6029,535804.9638,530858.3124
688283.SH,20220225,31.11,13.8431,13.8431,0.6,58.2396,51.527,3.3353,20.0727,16.0426,,,8400.0,1753.1327,1753.1327,261324.0,54539.9583
002635.SZ,20220225,13.46,1.6049,2.0401,0.85,19.6299,66.8262,1.6328,3.1654,2.575,1.4944,1.4944,68324.4203,41145.2812,32369.3008,919646.6972,553815.485
002463.SZ,20220225,17.14,0.8434,1.2686,0.65,24.2094,27.694,4.7225,4.3577,4.4442,1.0609,1.0609,189665.8772,189566.067,126033.8507,3250873.1352,3249162.3884
603959.SH,20220225,15.89,0.8244,1.1785,0.92,329.4758,353.0565,11.6572,5.5482,7.99,0.0,,49029.8992,49029.8992,34299.4642,779085.0983,779085.0983
300624.SZ,20220225,38.75,2.5394,3.3545,0.83,40.2106,344.8615,6.0481,5.1572,4.9633,0.5163,0.5163,12995.8531,11107.0061,8408.0947,503589.3076,430396.4864
000839.SZ,20220225,2.52,0.5906,0.9292,0.61,,,2.0618,4.1875,4.2015,0.0,,391982.6352,391982.6352,249133.8007,987796.2407,987796.2407
300274.SZ,20220225,117.16,2.2676,2.6769,1.03,89.0381,76.8673,11.814,9.0227,7.6486,0.1172,0.1172,148521.5984,109614.2401,92852.42,17400790.4685,12842404.3701
600152.SH,20220225,6.89,1.4296,2.3771,1.04,73.5936,,1.7383,2.0726,1.6461,0.0,,52490.4562,49064.6814,29508.1437,361659.2432,338055.6548
300049.SZ,20220225,12.25,2.5,2.9435,0.74,52.0534,35.9831,2.2141,3.9904,3.8007,0.0,,26305.31,23044.4284,19572.4629,322240.0475,282294.2479
600540.SH,20220225,5.85,4.7499,8.214,1.09,387.0899,265.4246,2.7628,3.0391,2.3272,0.0,,58137.696,47092.3313,27232.0354,340105.5216,275490.1381
300741.SZ,20220225,31.26,0.5306,2.8082,1.15,16.3128,17.2819,2.5726,9.1921,9.5533,5.1184,5.1184,61588.0,61587.715,11637.715,1925240.88,1925231.9709
002686.SZ,20220225,5.92,1.0114,1.3495,0.79,133.5248,81.86,2.128,2.2586,1.7471,0.0,,56623.9133,39172.7239,29356.4927,335213.5667,231902.5255
