index_code,con_code,in_date,out_date,is_new
801730.SI,688388.SH,20230925,,Y
801730.SI,688390.SH,20230925,,Y
801730.SI,688392.SH,20230925,,Y
801730.SI,688408.SH,20230925,,Y
801730.SI,688411.SH,20250211,,Y
801730.SI,688429.SH,20230925,,Y
801730.SI,688472.SH,20230925,,Y
801730.SI,688499.SH,20230925,,Y
801730.SI,688503.SH,20230925,,Y
801730.SI,688516.SH,20230925,,Y
801730.SI,688517.SH,20230925,,Y
801730.SI,688551.SH,20230925,,Y
801730.SI,688556.SH,20230925,,Y
801730.SI,688560.SH,20230925,,Y
801730.SI,688567.SH,20230925,,Y
801730.SI,688573.SH,20230925,,Y
801730.SI,688597.SH,20230925,,Y
801730.SI,688598.SH,20230925,,Y
801730.SI,688599.SH,20230925,,Y
801730.SI,688611.SH,20230925,,Y
801730.SI,688616.SH,20230925,,Y
801730.SI,688638.SH,20230925,,Y
801730.SI,688660.SH,20230925,,Y
801730.SI,688663.SH,20230925,,Y
801730.SI,688676.SH,20230925,,Y
801730.SI,688680.SH,20230925,,Y
801730.SI,688681.SH,20230925,,Y
801730.SI,688707.SH,20230925,,Y
801730.SI,688717.SH,20240110,,Y
801730.SI,688719.SH,20231013,,Y
801730.SI,688726.SH,20241105,,Y
801730.SI,688733.SH,20230925,,Y
801730.SI,688772.SH,20230925,,Y
801730.SI,688778.SH,20230925,,Y
801730.SI,688779.SH,20230925,,Y
801730.SI,688819.SH,20230925,,Y
