ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
000530.SZ,20221125,4.8,1.7378,2.433,0.52,,,1.3506,1.9373,1.6996,0.2083,0.2083,84321.2507,59819.4679,42727.7745,404742.0034,287133.4459
300950.SZ,20221125,18.51,6.673,6.673,0.8,64.7163,40.5561,4.5139,9.4263,8.4962,0.3602,0.3602,15000.0,6000.0,6000.0,277650.0,111060.0
002674.SZ,20221125,11.07,0.4617,1.01,0.74,17.8198,23.807,1.3807,1.8715,1.7081,0.0,2.71,29186.2944,28886.6652,13204.3102,323092.279,319775.3838
300777.SZ,20221125,51.1,1.219,1.5554,1.07,111.6051,59.6582,6.2156,54.5477,35.6237,0.187,0.1624,43957.4787,40707.6517,31904.6862,2246227.1616,2080161.0019
301060.SZ,20221125,26.12,8.912,11.6246,0.6,51.3221,16.5846,5.0925,5.8828,2.8959,,1.1485,40051.7,18384.3692,14094.3692,1046150.404,480199.7235
688432.SH,20221125,15.69,9.4339,9.4339,0.58,131.9407,55.4643,4.9984,22.5221,16.2419,,,124762.1058,13923.1744,13923.1744,1957517.44,218454.6063
000990.SZ,20221125,9.29,0.3545,0.7603,0.6,11.195,,0.6574,0.9266,0.9466,0.0,,121523.7535,121523.6635,56666.8406,1128955.67,1128954.8339
301198.SZ,20221125,18.94,2.4183,2.4183,0.47,40.5462,35.9393,2.6503,6.7836,5.9305,,1.2184,13000.0,3250.0,3250.0,246220.0,61555.0
600676.SH,20221125,3.77,0.4262,0.7942,0.86,332.0086,,0.7396,0.5163,0.6601,0.0,,102849.2944,102849.2944,55189.9254,387741.8399,387741.8399
300686.SZ,20221125,16.9,6.9647,7.8433,0.64,79.893,,2.6459,2.0725,2.5217,0.2368,0.2242,26562.424,19836.6085,17614.4499,448904.9656,335238.6837
688055.SH,20221125,4.42,0.1089,0.5671,0.66,16.1799,35.9249,3.058,2.5699,3.2004,0.2262,0.629,333333.34,180333.34,34611.34,1473333.3628,797073.3628
002119.SZ,20221125,12.73,3.0052,4.3464,0.47,26.3599,31.1244,3.9141,2.1769,2.5912,0.2042,0.3928,37528.4,36491.0,25230.4085,477736.532,464530.43
000652.SZ,20221125,4.07,0.5995,0.8949,0.88,24.9245,24.5331,1.0978,0.2836,0.2758,0.2457,0.2457,147557.3852,147445.4109,98787.3598,600558.5578,600102.8224
300231.SZ,20221125,7.46,1.1489,1.2334,0.54,19.3669,19.5041,2.2101,1.4043,1.4395,2.5406,2.5406,44210.022,36672.2265,34160.3885,329806.7641,273574.8097
688247.SH,20221125,11.37,3.6384,3.6384,0.51,38.2051,36.5491,4.4833,16.339,19.0068,,,45334.0,4090.992,4090.992,515447.58,46514.579
605488.SH,20221125,14.12,1.452,1.452,0.48,19.5777,31.9537,2.4125,1.4551,1.2894,2.4039,2.4471,17676.4425,4350.0,4350.0,249591.3681,61422.0
300412.SZ,20221125,6.81,3.6546,5.4201,0.49,45.9952,62.8132,2.9418,3.199,3.1843,1.2141,0.5183,49775.6637,47245.3146,31855.5349,338972.2698,321740.5924
603056.SH,20221125,18.88,1.0447,4.5313,1.09,135.7279,41.6494,3.1055,0.6183,0.6132,0.7945,,102695.747,96000.0,22133.3456,1938895.7034,1812480.0
301196.SZ,20221125,36.08,0.5722,0.5722,0.38,23.4768,30.333,1.5451,3.8846,4.7297,,1.663,12480.0,3120.0,3120.0,450278.4,112569.6
300026.SZ,20221125,6.64,2.7249,4.1591,0.58,29.0224,38.3074,2.4495,2.6006,2.8157,0.6024,0.6024,300415.4837,269874.6067,176810.8985,1994758.8118,1791967.3885
002973.SZ,20221125,11.67,2.6957,2.6957,0.89,18.6912,20.1529,2.6337,1.4314,1.2515,0.8569,0.8569,40866.4551,10645.2098,10645.2098,476911.531,124229.5984
688210.SH,20221125,24.25,1.6689,1.6689,0.68,57.2545,35.9998,2.3024,7.6608,6.0239,,0.5891,11200.0,2389.0364,2389.0364,271600.0,57934.1327
002268.SZ,20221125,35.77,2.4397,3.8357,0.58,127.1046,108.7779,6.0943,10.8488,9.1366,0.0559,0.1398,84587.6603,83733.4475,53259.9206,3025700.6089,2995145.4171
001316.SZ,20221125,39.52,5.438,5.438,0.59,24.4549,24.519,3.0605,4.538,5.4544,,,8000.0,2000.0,2000.0,316160.0,79040.0
603838.SH,20221125,6.03,0.452,1.0897,1.13,59.8656,,1.8082,5.1049,7.6027,0.3317,0.6633,32001.6,28481.6,11815.4468,192969.648,171744.048
002519.SZ,20221125,4.82,1.4624,2.0279,0.88,378.2628,32.0867,1.7903,3.8107,4.6506,0.0,,112643.0898,99124.7711,71482.2189,542939.6928,477781.3967
603529.SH,20221125,51.0,1.6465,2.0259,0.56,44.1412,20.0365,4.727,1.9034,1.4572,,0.7003,57470.0004,14617.4004,11879.6938,2930970.0204,745487.4204
000900.SZ,20221125,4.18,0.772,1.4096,1.18,10.1667,13.2724,0.6044,0.4022,0.5063,3.8278,3.8278,151782.8334,151776.0834,83126.0375,634452.2436,634424.0286
600958.SH,20221125,8.74,0.8931,1.2811,1.31,13.825,24.3252,1.0271,3.0472,4.2298,2.2849,2.8604,849664.5292,746948.2864,520705.4164,7426067.9852,6528328.0231
601156.SH,20221125,15.88,0.9008,1.7138,0.89,6.9509,6.0814,1.9656,1.1342,1.0165,,4.3451,158755.5556,80171.5556,42141.2284,2521038.2229,1273124.3029
600770.SH,20221125,7.42,0.4745,0.8496,0.51,161.1023,,2.8803,25.8377,25.6468,0.0,,130000.0,130000.0,72615.9262,964600.0,964600.0
600097.SH,20221125,9.6,0.7106,1.6324,0.89,12.1102,57.1933,1.1493,1.168,1.3573,1.875,2.5,24093.6559,24093.6559,10489.1162,231299.0966,231299.0966
