ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600785.SH,20221223,15.13,0.5907,1.0205,0.71,66.3445,23.1776,1.6469,0.5984,0.5823,0.0,,22563.128,22563.128,13059.2086,341380.1266,341380.1266
603123.SH,20221223,14.13,11.8983,23.9216,0.91,68.2703,104.5534,2.893,3.2271,2.864,0.2265,0.46,79873.6665,65227.5949,32443.4516,1128614.9076,921665.9159
600633.SH,20221223,8.22,4.1035,8.0583,0.72,20.139,25.6586,1.1376,3.3957,2.1859,0.9732,0.9732,126573.0523,126573.0523,64454.2159,1040430.4899,1040430.4899
003038.SZ,20221223,40.43,4.2375,4.9702,0.91,49.3221,35.1945,3.2675,2.2986,1.5163,0.0,0.535,14762.2137,6813.4639,5809.0231,596836.2999,275468.3455
688292.SH,20221223,15.18,3.0259,3.0259,0.87,40.8081,44.4905,2.4832,5.8219,5.678,,,15714.6667,3453.8079,3453.8079,238548.6405,52428.8039
603912.SH,20221223,12.66,12.5034,30.9098,1.45,45.162,117.812,4.0938,5.7651,6.8729,1.4102,1.4106,30374.3031,30374.3031,12286.755,384538.6772,384538.6772
688276.SH,20221223,69.5,0.4603,1.0539,1.38,117.8076,129.0585,8.0046,23.87,25.5606,,0.1439,41284.0698,23353.3452,10199.9086,2869242.8511,1623057.4914
002901.SZ,20221223,36.8,1.02,6.5954,1.77,22.7989,35.517,4.92,7.6972,7.9773,2.1114,1.3587,41713.982,35058.0299,5421.6581,1535074.5376,1290135.5003
002544.SZ,20221223,16.79,0.6166,1.0986,1.2,80.979,87.0558,3.1205,1.7496,1.7459,0.4232,0.6194,68282.1325,66627.788,37394.4878,1146457.0047,1118680.5605
603330.SH,20221223,11.16,1.738,3.5869,1.09,33.717,73.4211,3.4682,3.4787,2.6478,0.5577,0.8897,33282.5884,33282.5884,16126.6473,371433.6865,371433.6865
600671.SH,20221223,8.7,0.5506,1.0167,0.41,,,67.928,7.2039,8.4394,0.0,,12177.8885,12172.0533,6592.1045,105947.63,105896.8637
603985.SH,20221223,23.11,0.6228,1.177,0.46,23.0551,63.1341,3.0319,4.4423,5.3062,0.8003,0.3329,44085.8003,34448.96,18227.2129,1018822.8449,796115.4656
000403.SZ,20221223,22.11,1.5622,2.2302,0.5,41.4062,37.0796,2.4523,8.2123,7.6272,0.0,0.2535,73236.0101,60317.4941,42251.3067,1619248.1833,1333619.7946
300620.SZ,20221223,37.41,0.5953,1.4059,0.77,46.9255,49.8041,3.8013,9.1918,9.0998,0.3536,0.5347,16408.1215,16033.4262,6788.3492,613827.8253,599810.4741
601880.SH,20221223,1.6,0.2002,0.5768,0.67,20.0302,23.5826,0.9975,3.1083,3.1176,1.7392,1.6875,2398706.5816,1882834.9817,653460.0053,3837930.5306,3012535.9707
920670.BJ,20221223,8.16,0.3663,0.4671,0.7,54.3576,,3.731,10.3497,13.1733,1.9148,1.1489,10618.24,6489.4821,5088.9541,86644.8384,52954.1739
300836.SZ,20221223,20.29,2.0129,2.1886,1.09,,,2.1598,3.1116,2.6578,0.0,1.1563,6403.2436,3866.2741,3555.8326,129921.8126,78446.7015
300348.SZ,20221223,10.07,1.1363,1.2816,0.87,58.3895,65.0106,4.992,4.6856,3.9823,0.6856,0.3426,73147.1562,61097.6307,54167.7721,736591.8629,615253.1411
002210.SZ,20221223,2.39,4.0122,5.7251,0.44,1293.9893,995.0403,34.6814,23.9356,25.938,0.0,,266123.2774,265944.8079,186377.5222,636034.633,635608.0909
300381.SZ,20221223,7.91,0.5175,0.7362,0.64,,,1.426,2.0487,2.4874,0.8849,1.2642,49007.2802,47662.0331,33500.5237,387647.5864,377006.6818
002748.SZ,20221223,10.19,1.183,2.5558,0.81,12.5036,10.6334,1.893,1.1246,0.8852,0.0,,24000.0,24000.0,11108.5,244560.0,244560.0
300918.SZ,20221223,9.6,13.1008,13.1008,1.3,22.6751,21.3102,2.0048,2.3164,2.0846,0.625,1.3125,36000.0,10842.75,10842.75,345600.0,104090.4
002395.SZ,20221223,10.02,0.7031,1.9816,0.67,53.2335,146.8479,2.905,1.8283,1.9204,1.497,,26820.9,26820.9,9516.3715,268745.418,268745.418
300843.SZ,20221223,17.44,1.456,1.8449,0.68,25.1347,27.9949,2.6074,2.0025,2.1235,0.8561,0.3995,14958.7,4914.675,3878.895,260879.728,85711.932
300684.SZ,20221223,14.35,0.8606,1.0222,0.76,30.6066,25.5819,2.4081,3.2304,2.8291,4.3918,2.9965,28085.2507,17651.5669,14861.0465,403023.3475,253299.985
603667.SH,20221223,13.14,0.8819,1.5908,0.88,34.9466,29.0507,1.885,1.7812,1.3617,1.1196,1.3707,32848.3621,32365.7581,17941.8066,431627.478,425286.0614
688779.SH,20221223,14.89,0.7606,1.0279,0.98,40.9995,21.644,3.868,4.199,1.915,,0.732,192920.6272,101360.6974,74996.2974,2872588.139,1509260.7843
300267.SZ,20221223,3.55,2.6393,3.49,0.43,,,1.4476,3.2757,3.7143,1.4085,,206260.487,142099.8504,107465.3773,732224.7289,504454.4689
300553.SZ,20221223,57.4,2.6422,3.187,1.1,144.7319,214.9269,5.2684,15.8762,16.1537,0.268,,6240.0,3578.7881,2967.0099,358176.0,205422.4369
601933.SH,20221223,3.54,0.6763,1.5971,0.79,,,3.3686,0.3528,0.3487,0.5793,0.565,907503.6993,907503.6993,384288.2448,3212563.0955,3212563.0955
920942.BJ,20221223,10.79,0.514,0.514,0.63,13.6343,14.9201,1.4697,3.0521,3.2467,,,6132.71,2373.9487,2373.9487,66171.9409,25614.9065
601658.SH,20221223,4.43,0.457,0.4974,0.68,5.373,4.786,0.605,1.2839,1.2132,4.7065,5.5847,9238396.7605,1127446.1418,1035871.1325,40926097.649,4994586.4082
002819.SZ,20221223,23.94,0.8089,1.3352,1.08,42.5972,69.3019,1.9229,3.9606,2.8387,0.1307,0.6257,30579.3868,19451.3278,11783.8405,732070.52,465664.7875
688718.SH,20221223,20.22,1.4948,1.4948,0.87,69.5994,111.1344,4.9632,9.2654,10.3957,,,17375.4389,5444.8386,5444.8386,351331.3746,110094.6365
603306.SH,20221223,37.19,1.1524,1.7332,1.16,65.5416,69.8527,4.0889,9.5715,7.6826,0.3506,0.305,31038.3506,31038.3506,20636.6256,1154316.2588,1154316.2588
002424.SZ,20221223,8.89,7.4048,7.483,0.56,101.0057,120.9453,3.1177,4.0318,3.8815,0.0,,141120.0,107765.2735,106638.4685,1254556.8,958033.2814
603328.SH,20221223,6.45,0.3241,0.7901,0.71,42.7598,25.0503,1.8237,2.2145,2.1088,1.5504,1.0543,99844.2611,99844.2611,40955.5563,643995.4841,643995.4841
603989.SH,20221223,25.25,0.2012,0.5679,1.41,20.7675,21.5075,3.2138,3.1293,2.9182,1.2625,1.1811,40081.6278,40081.6278,14197.3977,1012061.102,1012061.102
600884.SH,20221223,17.14,0.6303,0.9852,0.54,11.6192,13.9858,1.6861,1.8747,1.8631,0.3799,1.8334,226397.3358,174367.8992,111559.9523,3880450.3356,2988665.7923
688325.SH,20221223,41.17,1.0553,1.0553,0.95,36.9171,62.3895,2.0358,9.7104,13.8726,,,8000.0,1920.0,1920.0,329360.0,79046.4
002237.SZ,20221223,10.04,0.7348,1.2526,0.97,25.3422,22.5769,1.4094,0.2785,0.2614,0.747,0.3984,114801.44,91039.7469,53409.1503,1152606.4576,914039.0589
300113.SZ,20221223,10.24,1.2497,2.7593,1.12,116.2184,,2.9733,6.2256,6.5141,0.7707,0.6717,69428.724,44571.9472,20187.681,710950.1338,456416.7393
